,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_cat,actor2_cat,genres_cat,actor_1_cat,actor_3_cat,plot_keywords_cat,content_rating_cat
4458,116,120,0,452,26000,3650677,"Lock, Stock and Two Smoking Barrels ",414976,28294,1,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,523,English,UK,960000,1998,1000,8.2,1.85,21000,815,1216,566,811,850,947,9
4460,13,120,,,416,48976946.02,The Streets of San Francisco             ,3405,416,0,http://www.imdb.com/title/tt0068135/?ref_=fn_tt_tt_1,13,English,USA,40645199.5,2002.162907,0,7.3,4,533,1240,1934,198,1003,1777,2917,5
4461,98,105,346,141,280,1647780,The Celebration ,65951,821,1,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,258,Danish,Denmark,1300000,1998,278,8.1,1.33,5000,2185,2136,756,1907,3236,3638,9
4462,43,95,12000,636,12000,695229,Trees Lounge ,11369,14420,1,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,65,English,USA,1300000,1996,680,7.2,1.85,872,2106,697,600,1777,473,609,9
4463,15,135,5,5,51,638951,Journey from the Fall ,775,83,2,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,19,Vietnamese,USA,1592000,2006,24,7.4,1.85,100,820,1579,756,1160,490,135,9
4464,14,105,7,548,2000,609042,The Basket ,449,3475,2,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,38,English,USA,1300000,1999,783,6.5,1.85,117,1843,1477,756,563,2567,1669,6
4465,56,83,5,98,413,1521,Eddie: The Sleepwalking Cannibal ,1231,843,0,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,10,English,Canada,1500000,2012,197,5.7,,932,230,2694,672,1772,1155,1124,5
4467,8,60,,109,210,48976946.02,Space: Above and Beyond             ,6381,611,0,http://www.imdb.com/title/tt0112173/?ref_=fn_tt_tt_1,79,English,USA,5000000,2002.162907,121,7.7,1.33,963,940,2771,842,786,1892,668,5
4468,16,135,135,0,0,48976946.02,Queen of the Mountains ,3144,0,1,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1,24,English,Kyrgyzstan,1400000,2014,0,8.7,2.35,0,1985,232,144,536,2350,197,7
4469,18,88,4,13,232,48976946.02,Def-Con 4 ,1339,289,0,http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1,46,English,Canada,1750000,1985,23,4.3,1.85,220,1715,1657,281,1263,3148,2505,9
4470,35,87,4,624,2000,19539,The Hebrew Hammer ,4182,6227,1,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,53,English,USA,1000000,2003,1000,6.2,1.85,3000,1171,24,565,971,3206,1954,9
4471,5,97,0,40,374,100358,Neal 'N' Nikki ,1167,602,2,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,24,English,India,1500000,2005,145,3.3,2.35,66,147,2783,682,5,2876,4460,5
4472,16,82,19,134,700,48976946.02,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,1499,3,http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1,42,English,USA,1300000,2010,460,2.7,1.85,0,416,393,565,1424,2170,4613,9
4474,144,130,13000,333,1000,48976946.02,Rebecca ,87424,2888,2,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1,276,English,USA,1288000,1940,991,8.2,1.37,0,63,1325,791,1104,1150,3435,5
4475,242,87,49,59,309,19100000,Friday the 13th Part 2 ,39690,707,0,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,394,English,USA,1250000,1981,121,6.1,1.85,0,2114,43,875,165,144,4427,9
4476,97,101,0,66,287,48976946.02,The Lost Weekend ,24959,581,4,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1,136,English,USA,1250000,1945,160,8,1.37,0,210,1200,790,1541,1076,425,5
4477,77,96,4,132,796,48976946.02,C.H.U.D. ,7528,1866,0,http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1,88,English,USA,1250000,1984,697,5.5,1.85,0,598,1374,877,402,2866,2384,9
4479,7,87,11,397,578,48976946.02,The Lion of Judah ,458,1730,0,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1,3,English,USA,15000000,2011,418,3.7,1.78,381,567,2115,463,1921,225,900,6
4480,74,92,83,48,469,48976946.02,Niagara ,11047,683,0,http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1,116,English,USA,1250000,1953,79,7.1,1.37,1000,845,1236,735,956,3337,4380,0
4481,74,118,673,137,595,48976946.02,How Green Was My Valley ,15840,1129,5,http://www.imdb.com/title/tt0033729/?ref_=fn_tt_tt_1,124,English,USA,1250000,1941,176,7.8,1.37,0,1092,2839,757,1605,273,2990,0
4482,19,27,,201,934,48976946.02,The Girlfriend Experience             ,3282,1961,0,http://www.imdb.com/title/tt3846642/?ref_=fn_tt_tt_1,17,English,USA,40645199.5,2002.162907,691,7.3,,632,1464,2325,756,1238,2542,3849,12
4483,46,123,0,161,3000,48976946.02,Da Sweet Blood of Jesus ,794,4040,0,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1,9,English,USA,1420000,2014,372,4.1,2.35,447,2070,848,692,1534,1050,4396,5
4484,58,100,0,65,828,24741700,"Sex, Lies, and Videotape ",37785,1431,2,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,95,English,USA,1200000,1989,531,7.2,1.85,2000,2126,1629,756,1487,3053,474,9
4485,287,103,0,651,2000,55153403,Saw ,299127,5161,0,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,1509,English,USA,1200000,2004,878,7.7,1.85,0,948,2015,875,1297,2965,2689,9
4486,100,100,422,422,816,18488314,Super Troopers ,76151,2893,0,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,333,English,USA,1200000,2001,577,7.1,1.85,0,977,628,588,640,1463,3734,9
4487,5,99,4,434,18000,48976946.02,The Algerian ,101,20218,6,http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1,1,English,USA,1300000,2014,748,7.6,1.85,221,783,1060,280,1994,291,629,5
4488,50,89,0,3,31,11278,The Amazing Catfish ,1229,58,0,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,2,Spanish,Mexico,1300000,2013,24,7,,407,390,2802,600,1973,1711,404,5
4490,137,114,300,73,307,13876974,Monsoon Wedding ,19397,809,0,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,214,Hindi,India,7000000,2001,209,7.4,1.85,0,1595,2260,632,1370,1985,1107,9
4491,122,111,50,612,2000,9180275,You Can Count on Me ,22145,4288,0,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,231,English,USA,1200000,2000,710,7.7,1.85,756,1268,2388,756,1255,1104,1441,9
4492,73,99,13000,232,282,48976946.02,The Trouble with Harry ,24891,1041,0,http://www.imdb.com/title/tt0048750/?ref_=fn_tt_tt_1,150,English,USA,1200000,1955,255,7.2,1.5,0,63,1371,686,855,2826,1145,0
4494,99,85,91,849,1000,2199853,But I'm a Cheerleader ,19986,4289,1,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,186,English,USA,1200000,1999,1000,6.6,1.85,0,951,543,600,1376,924,2741,9
4495,10,113,29,449,890,2859955,Home Run ,2417,2681,2,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,32,English,USA,1200000,2013,848,6,2.35,0,488,782,844,1936,2910,426,7
4496,173,99,16000,455,16000,2812029,Reservoir Dogs ,664719,28994,0,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,931,English,USA,1200000,1992,12000,8.4,2.35,19000,1807,2599,732,1516,572,4225,9
4497,7,83,9,51,94,48976946.02,The Blue Bird ,1047,293,1,http://www.imdb.com/title/tt0032264/?ref_=fn_tt_tt_1,25,English,USA,40645199.5,1940,62,6.5,1.37,548,2300,2082,758,1759,1106,32,0
4498,181,142,0,24,16000,6100000,"The Good, the Bad and the Ugly ",503509,16089,3,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,780,Italian,Italy,1200000,1966,34,8.9,2.35,20000,2035,1742,896,351,994,2925,0
4499,111,112,9,4,61,375723,The Second Mother ,7025,76,1,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,26,Portuguese,Brazil,4000000,2015,9,7.9,2.35,0,119,2281,600,38,2048,2264,9
4500,38,108,14,274,1000,594904,Blue Like Jazz ,2582,1805,0,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,89,English,USA,1200000,2012,330,6,1.85,0,2118,1833,600,804,1001,2867,7
4501,12,88,0,3,268,58936,Down and Out with the Dolls ,91,318,0,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,4,English,USA,1200000,2001,44,6.1,1.78,27,1314,581,680,1115,3402,3988,9
4503,17,85,0,924,49000,7826,Certifiably Jonathan ,132,54484,10,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1,2,English,USA,1200000,2007,931,6.2,,87,921,2468,595,1600,1681,4525,5
4504,9,103,0,24,34,48976946.02,Q ,4068,114,1,http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1,16,French,France,1500000,2011,29,5.6,1.78,754,1333,1392,756,515,3366,3989,5
4506,51,88,4,95,690,48976946.02,Grand Theft Parsons ,2953,1438,1,http://www.imdb.com/title/tt0338075/?ref_=fn_tt_tt_1,38,English,USA,40645199.5,2003,316,6.1,1.85,480,489,2480,353,1226,1565,4309,7
4507,14,76,0,227,387,48976946.02,Extreme Movie ,9560,1190,6,http://www.imdb.com/title/tt0806147/?ref_=fn_tt_tt_1,35,English,USA,40645199.5,2008,295,3.8,1.85,636,10,716,565,1555,3264,2170,9
4508,24,100,345,94,843,48976946.02,The Charge of the Light Brigade ,3418,1621,3,http://www.imdb.com/title/tt0027438/?ref_=fn_tt_tt_1,52,English,USA,1200000,1936,490,7.1,1.37,204,1521,681,123,575,3009,1234,0
4510,22,84,0,63,380,48976946.02,Crowsnest ,1321,630,0,http://www.imdb.com/title/tt2180333/?ref_=fn_tt_tt_1,51,English,Canada,1200000,2012,91,3.8,,238,248,2813,271,326,543,4110,9
4511,9,91,38,117,584,2850263,Airborne ,5061,1218,0,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,70,English,USA,2600000,1993,399,6.2,1.85,0,1884,1150,395,31,416,2907,6
4512,30,97,282,148,586,48976946.02,Cotton Comes to Harlem ,1172,1581,1,http://www.imdb.com/title/tt0065579/?ref_=fn_tt_tt_1,27,English,USA,1200000,1970,434,6.6,1.85,477,1684,544,151,1548,451,1922,9
4513,9,84,2,475,10000,48976946.02,The Wicked Within ,742,11257,0,http://www.imdb.com/title/tt1943014/?ref_=fn_tt_tt_1,7,English,USA,1200000,2015,500,4.6,,479,976,2429,869,1963,2515,532,9
4514,7,100,0,312,498,48976946.02,Bleeding Hearts ,71,1810,1,http://www.imdb.com/title/tt2622294/?ref_=fn_tt_tt_1,2,English,USA,1200000,2015,350,4.2,,242,611,708,869,1705,902,1468,5
4515,91,94,6,804,16000,16101109,Waiting... ,76467,19957,3,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,236,English,USA,3000000,2005,1000,6.8,1.85,0,1890,615,565,1641,3265,3181,9
4516,99,90,222,68,680,6013,Dead Man's Shoes ,39929,1311,0,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,207,English,UK,695393,2004,404,7.7,1.85,0,2042,973,732,1452,1148,872,5
4517,2,,,206,511,48976946.02,Wolf Creek             ,726,1617,0,http://www.imdb.com/title/tt4460878/?ref_=fn_tt_tt_1,6,English,Australia,40645199.5,2002.162907,457,7.1,2,954,1850,1376,812,1561,2044,1620,5
4518,57,92,155,147,448,1400000,From a Whisper to a Scream ,1324,1329,0,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,37,English,USA,1100000,1987,426,5.9,1.85,241,995,557,237,1835,3070,1677,9
4520,58,73,126,3,14,39659,Dracula: Pages from a Virgin's Diary ,1555,21,1,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1,32,English,Canada,1600000,2002,4,7,1.85,131,814,532,673,1672,393,1390,5
4521,5,116,12,25,412,48976946.02,Faith Like Potatoes ,2050,521,2,http://www.imdb.com/title/tt0850667/?ref_=fn_tt_tt_1,36,Zulu,South Africa,10000000,2006,48,6.9,1.85,0,1835,937,756,1695,1485,4101,6
4522,97,110,22,48,434,56129,Beyond the Black Rainbow ,6555,645,1,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,82,English,Canada,1100000,2010,95,6.1,2.35,0,1688,1804,892,312,1033,3888,9
4523,481,102,338,60,1000,4105123,The Raid: Redemption ,148221,1445,0,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,316,Indonesian,Indonesia,1100000,2011,342,7.6,1.85,51000,728,2885,219,726,890,972,9
4524,17,89,252,252,1000,48976946.02,The Dead Undead ,737,2510,1,http://www.imdb.com/title/tt0923653/?ref_=fn_tt_tt_1,15,English,USA,1100000,2010,745,3,1.85,444,1484,2805,274,938,2201,4082,9
4526,242,82,345,269,2000,48976946.02,Casablanca ,387508,3442,4,http://www.imdb.com/title/tt0034583/?ref_=fn_tt_tt_1,1123,English,USA,950000,1942,607,8.6,1.37,23000,1521,538,839,717,649,783,6
4527,95,89,0,5,12,48976946.02,Lake Mungo ,9465,29,0,http://www.imdb.com/title/tt0816556/?ref_=fn_tt_tt_1,85,English,Australia,1400000,2008,5,6.1,1.85,0,1068,2397,807,1805,2150,4260,9
4528,14,150,6,20,964,48976946.02,Rocket Singh: Salesman of the Year ,11010,1052,1,http://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1,35,Hindi,India,40645199.5,2009,22,7.5,,773,2050,2532,600,1535,1124,2122,5
4529,87,89,136,42,844,48976946.02,Silent Running ,20678,1080,1,http://www.imdb.com/title/tt0067756/?ref_=fn_tt_tt_1,199,English,USA,1000000,1972,184,6.7,1.85,0,600,2383,842,231,1541,4111,2
4530,141,145,80,794,13000,117235247,Rocky ,375240,16094,0,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,542,English,USA,960000,1976,1000,8.1,1.33,0,1096,399,844,1797,462,2193,6
4531,16,91,2,9,321,48976946.02,The Sleepwalker ,512,622,1,http://www.imdb.com/title/tt2723576/?ref_=fn_tt_tt_1,2,English,Norway,1100000,2014,287,4.9,2.35,234,1600,338,756,332,1169,4011,5
4533,30,121,62,69,883,48976946.02,Tom Jones ,8508,1371,1,http://www.imdb.com/title/tt0057590/?ref_=fn_tt_tt_1,56,English,UK,1000000,1963,269,6.8,1.37,328,2254,2628,384,33,1284,52,16
4534,270,83,6,142,707,31537320,Unfriended ,44329,1565,0,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,309,English,USA,1000000,2014,305,5.7,1.85,13000,1358,2288,875,1729,1250,1955,9
4535,211,110,17000,595,22000,48976946.02,Taxi Driver ,507063,23525,1,http://www.imdb.com/title/tt0075314/?ref_=fn_tt_tt_1,881,English,USA,1300000,1976,745,8.3,1.85,35000,1459,74,704,1586,2564,4548,9
4536,161,91,287,725,1000,17986000,The Howling ,22773,4438,0,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,195,English,USA,1000000,1981,823,6.6,1.85,0,1059,2352,869,1463,820,168,9
4537,184,110,92,177,650,16067035,Dr. No ,116642,1421,4,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,389,English,UK,1100000,1962,275,7.3,1.37,5000,2172,1135,127,1909,2020,2319,0
4538,270,86,18,300,1000,18112929,Chernobyl Diaries ,52642,2665,0,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,271,English,USA,1000000,2012,466,5,1.85,24000,238,1111,874,858,1678,263,9
4539,203,86,385,100,266,14564027,Hellraiser ,76407,673,0,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,335,English,UK,1000000,1987,209,7,1.85,0,393,215,855,87,609,2006,9
4540,29,120,18,295,634,20773070,God's Not Dead 2 ,4501,1810,11,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,102,English,USA,5000000,2016,420,3.4,2.35,0,832,2359,756,156,2105,741,6
4541,137,90,65,683,1000,10042266,Cry_Wolf ,23021,3155,0,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,220,English,USA,1000000,2005,989,5.9,2.35,816,1005,967,807,977,1999,3768,7
4542,107,99,2,3,43,10037390,Godzilla 2000 ,5442,53,0,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140,Japanese,Japan,1000000000,1999,3,6,2.35,339,2155,2029,84,708,2852,4276,6
4543,377,112,310,616,33000,9701559,Blue Valentine ,141425,35941,0,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,283,English,USA,3500000,2010,2000,7.4,1.66,25000,565,1988,834,1637,1619,3634,9
4544,169,103,2,226,2000,9013113,Transamerica ,36321,3192,2,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,230,English,USA,1000000,2005,508,7.4,1.85,0,608,915,353,1052,2524,1384,9
4545,225,83,19,128,403,53245055,The Devil Inside ,30570,988,0,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,290,English,USA,1000000,2012,169,4.2,1.85,12000,2324,541,869,598,402,3279,9
4546,101,109,199,44,503,9000000,Beyond the Valley of the Dolls ,7584,731,8,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,137,English,USA,900000,1970,46,6.2,2.35,0,1970,594,621,289,1233,1411,17
4547,39,89,0,102,356,48976946.02,Love Me Tender ,2636,831,1,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36,English,USA,1000000,1956,110,6.2,2.35,365,1904,2057,841,777,815,1092,5
4548,372,96,49,,861,23808111,An Inconvenient Truth ,67654,929,0,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1,504,English,USA,40645199.5,2006,68,7.5,1.85,0,544,57,744,180,330,2950,6
4549,40,109,23,88,183,48976946.02,Sands of Iwo Jima ,7346,510,0,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,69,English,USA,1000000,1949,102,7.2,1.37,624,68,2308,246,771,1064,1694,0
4550,129,122,17000,184,543,5355376,Shine a Light ,9638,1218,0,http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1,67,English,USA,40645199.5,2008,426,7.2,1.85,0,1459,1525,537,1322,62,1406,7
4551,285,100,0,389,640,7186670,The Green Inferno ,21468,2082,0,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,164,English,USA,6000000,2013,550,5.4,2.35,12000,631,2301,454,417,2083,355,9
4552,29,109,0,30,202,48976946.02,Departure ,162,283,0,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,5,English,UK,1100000,2015,47,7,1.85,75,99,87,766,985,2409,4125,5
4553,337,95,20,365,422,5997134,The Sessions ,36381,1899,3,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,126,English,USA,1000000,2012,374,7.2,1.85,11000,177,17,513,1937,2694,3914,9
4554,120,94,11,2,37,4417124,"Food, Inc. ",42389,42,0,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183,English,USA,40645199.5,2008,3,7.9,1.78,37000,1912,873,744,1313,269,3937,6
4555,40,107,10,245,544,5355847,October Baby ,6110,1147,1,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1,82,English,USA,40645199.5,2011,264,6.8,,0,90,2338,756,1526,1439,280,7
4556,38,104,122,458,22000,3386698,Next Stop Wonderland ,4195,23461,1,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,86,English,USA,1000000,1998,472,6.7,1.85,392,231,411,632,1502,1266,4562,9
4558,185,93,7,180,3000,5283379,The Skeleton Twins ,31254,3986,2,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,79,English,USA,40645199.5,2014,439,6.8,2.35,0,414,330,600,1899,1797,454,9
4559,348,102,46,287,321,2981638,Martha Marcy May Marlene ,40425,1263,0,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186,English,USA,40645199.5,2011,300,6.9,2.35,0,2028,1444,832,332,376,3152,9
4560,155,84,9,313,612,3122616,Obvious Child ,16594,1587,1,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,73,English,USA,40645199.5,2014,457,6.8,2.35,0,781,1275,600,629,1363,282,9
4561,181,97,33,229,496,2508841,Frozen River ,21746,994,1,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,93,English,USA,1000000,2008,238,7.2,1.85,0,409,1958,704,293,2352,2113,9
4562,149,91,9,13,130,4946250,20 Feet from Stardom ,9540,198,0,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80,English,USA,1000000,2013,19,7.4,1.78,14000,1604,1726,752,1731,2247,1368,7
4563,54,84,56,13,21000,1950218,Two Girls and a Guy ,5933,21124,3,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,102,English,USA,1000000,1997,104,5.6,1.85,387,947,2041,600,1587,176,373,9
4564,18,86,132,584,778,1277257,Walking and Talking ,2629,2400,2,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,32,English,UK,1000000,1996,695,6.8,1.85,227,1654,181,632,1042,3298,2312,9
4566,87,92,2,5,783,1677838,Who Killed the Electric Car? ,11283,1447,0,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,155,English,USA,1000000,2006,659,7.7,1.75,0,346,2229,744,518,632,2440,6
4567,51,94,112,428,1000,1744858,The Broken Hearts Club: A Romantic Comedy ,6084,3085,1,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,120,English,USA,1000000,2000,826,7,2.35,671,795,2060,634,992,2158,4166,9
4568,260,92,152,124,1000,48976946.02,Bubba Ho-Tep ,38893,1587,2,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,366,English,USA,1000000,2002,282,7.2,1.85,0,581,2126,667,400,964,3316,9
4570,16,100,12,6,245,982214,Slam ,1976,295,0,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,51,English,USA,1000000,1998,38,7.2,1.85,603,1411,2472,756,1752,362,4226,9
4571,12,119,13,25,957,798341,Brigham City ,983,1107,0,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,63,English,USA,1000000,2001,81,7.2,1.85,100,1853,933,722,1949,2724,3964,7
4572,1,167,10,97,353,610991,Fiza ,2715,773,3,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19,Hindi,India,1000000,2000,186,6.2,2.35,92,1291,1779,834,1001,1469,4650,5
4574,59,92,406,194,406,582024,Orgazmo ,30396,904,0,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,168,English,USA,1000000,1997,203,6.2,1.85,0,2262,731,693,1896,2188,2088,4
4575,88,108,234,463,11000,548712,All the Real Girls ,9233,12385,0,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,126,English,USA,2500000,2003,552,6.9,2.35,571,502,2178,834,1992,2966,1827,9
4576,28,97,4,301,611,464655,Dream with the Fishes ,1524,1692,0,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,29,English,USA,1000000,1997,394,7,1.85,166,683,445,600,421,1800,3760,9
4577,44,88,22,275,638,464126,Blue Car ,3142,1641,0,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,68,English,USA,1000000,2002,400,6.7,1.85,115,1236,46,756,610,1,3167,9
4578,13,100,0,268,844,428535,Luminarias ,505,2289,1,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,32,English,USA,1000000,2000,625,3.6,,24,1206,1751,688,300,2751,3615,9
4579,117,100,71,145,11000,750100,Palo Alto ,19752,12234,0,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,61,English,USA,40645199.5,2013,733,6.3,1.85,0,775,2033,756,780,2471,4269,9
4580,100,124,13,7,20,621240,Ajami ,4999,42,6,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32,Arabic,Germany,40645199.5,2009,13,7.4,1.85,0,2009,2476,704,1713,2652,1023,5
4581,117,88,21,772,1000,104077,Wristcutters: A Love Story ,46076,4720,2,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,88,English,USA,1000000,2006,835,7.4,1.78,11000,790,2151,614,1129,536,536,9
4582,140,106,135,11,7000,334658,I Origins ,75633,7098,0,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,160,English,USA,40645199.5,2014,71,7.3,2.39,32000,1576,422,835,1789,3275,2365,9
4583,29,79,2,551,855,279282,The Battle of Shaker Heights ,3806,2489,2,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49,English,USA,1000000,2003,577,6.1,1.85,150,625,825,632,1733,1796,2374,7
4585,248,96,50,0,3,484221,The Act of Killing ,23836,6,1,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,107,Indonesian,UK,1000000,2012,3,8.2,1.85,20000,1202,1082,519,116,3077,3415,5
4586,84,53,141,23,141,274661,Taxi to the Dark Side ,10564,313,0,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,40,English,USA,1000000,2007,125,7.7,1.85,0,52,991,703,37,1196,483,9
4587,40,97,10,5,102,144431,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,118,0,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,13,English,UK,1000000,2006,7,7.3,1.85,587,1714,1844,754,1481,32,4676,7
4588,,120,0,0,12,227241,Guiana 1838 ,56,15,0,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,2,English,USA,40645199.5,2004,3,7.4,,32,1946,2405,756,1078,6,1494,16
4589,13,90,165,679,978,112521,Lisa Picard Is Famous ,455,3258,1,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16,English,USA,40645199.5,2000,922,5.7,,25,807,923,600,1338,2238,417,7
4590,31,91,9,9,53,287761,Antarctica: A Year on Ice ,2482,86,1,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16,English,New Zealand,1000000,2013,24,7.6,1.85,0,131,2735,336,962,219,914,6
4591,43,93,0,0,20,100240,A Lego Brickumentary ,1220,28,0,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,11,English,Denmark,1000000,2014,8,6.8,,0,1294,366,744,627,1437,1146,1
4592,2,112,74,891,260000,96734,Hardflip ,606,263584,3,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5,English,USA,1000000,2012,984,5.6,1.85,706,1144,2265,220,1260,2660,3928,7
4593,4,160,5,219,724,49000,Chocolate: Deep Dark Secrets ,1524,2024,5,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,30,Hindi,India,1500000,2005,668,4.8,,31,2290,164,893,561,3066,2819,5
4594,238,95,243,725,969,100659,The House of the Devil ,30160,3833,0,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193,English,USA,900000,2009,962,6.4,1.85,0,2188,1037,869,1116,820,3314,9
4595,112,93,11,271,443,48430,The Perfect Host ,20176,1452,1,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,73,English,USA,500000,2010,298,6.8,1.85,0,1648,542,594,428,2396,1068,9
